playerId;headshot;firstName;lastName;sweaterNumber;fullTeamName;currentTeamAbbrev;teamLogo;position;season;gamesPlayed;points;goals;assists;shots;shootingPctg;powerPlayGoals;powerPlayPoints;otGoals
8479365;https://assets.nhle.com/mugs/nhl/20252026/EDM/8479365.png;Trent;Frederic;10.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;C;20252026;69;6;4;2;68;0.058824;0;0;0
8484142;https://assets.nhle.com/mugs/nhl/20252026/PHI/8484142.png;Denver;Barkey;52.0;Philadelphia Flyers;PHI;https://assets.nhle.com/logos/nhl/svg/PHI_light.svg;C;20252026;38;14;5;9;39;0.128205;1;4;0
8484180;https://assets.nhle.com/mugs/nhl/20252026/CGY/8484180.png;Samuel;Honzek;29.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;L;20252026;18;4;2;2;22;0.090909;0;0;0
8484321;https://assets.nhle.com/mugs/nhl/20252026/OTT/8484321.png;Nikolas;Matinpalo;33.0;Ottawa Senators;OTT;https://assets.nhle.com/logos/nhl/svg/OTT_light.svg;D;20252026;44;5;0;5;34;0.0;0;0;0
8480842;https://assets.nhle.com/mugs/nhl/20252026/PIT/8480842.png;Filip;Hallander;11.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;C;20252026;13;4;1;3;22;0.045455;0;0;0
8479944;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8479944.png;Zachary;Aston-Reese;27.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;L;20252026;27;5;1;4;17;0.058824;0;0;0
8478840;https://assets.nhle.com/mugs/nhl/20252026/NYR/8478840.png;Will;Borgen;17.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;D;20252026;70;15;5;10;68;0.073529;0;0;0
8482111;https://assets.nhle.com/mugs/nhl/20252026/NSH/8482111.png;Justin;Barron;20.0;Nashville Predators;NSH;https://assets.nhle.com/logos/nhl/svg/NSH_light.svg;D;20252026;46;9;0;9;27;0.0;0;0;0
8476907;https://assets.nhle.com/mugs/nhl/20252026/VAN/8476907.png;Mackenzie;MacEachern;20.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;L;20252026;8;4;1;3;6;0.166667;0;0;0
8482103;https://assets.nhle.com/mugs/nhl/20252026/NSH/8482103.png;Ozzy;Wiesblatt;89.0;Nashville Predators;NSH;https://assets.nhle.com/logos/nhl/svg/NSH_light.svg;C;20252026;39;5;1;4;24;0.041667;0;0;0
8481077;https://assets.nhle.com/mugs/nhl/20252026/DET/8481077.png;John;Leonard;43.0;Detroit Red Wings;DET;https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026;L;20252026;11;4;2;2;11;0.181818;0;2;0
8478841;https://assets.nhle.com/mugs/nhl/20252026/NJD/8478841.png;Colton;White;45.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;D;20252026;23;4;0;4;14;0.0;0;0;0
8477454;https://assets.nhle.com/mugs/nhl/20252026/DAL/8477454.png;Adam;Erne;73.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;L;20252026;41;8;6;2;38;0.157895;0;0;0
8480084;https://assets.nhle.com/mugs/nhl/20252026/UTA/8480084.png;Nick;DeSimone;57.0;Utah Mammoth;UTA;https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026;D;20252026;38;8;2;6;33;0.060606;0;0;0
8481133;https://assets.nhle.com/mugs/nhl/20252026/FLA/8481133.png;Cole;Reinhardt;29.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;L;20252026;55;9;4;5;41;0.097561;0;0;0
8482408;https://assets.nhle.com/mugs/nhl/20252026/LAK/8482408.png;Jeff;Malott;39.0;Los Angeles Kings;LAK;https://assets.nhle.com/logos/nhl/svg/LAK_light.svg;L;20252026;56;9;3;6;51;0.058824;0;0;0
8481237;https://assets.nhle.com/mugs/nhl/20252026/NYI/8481237.png;Kyle;MacLean;32.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;C;20252026;57;7;2;5;42;0.047619;0;0;0
8482172;https://assets.nhle.com/mugs/nhl/20252026/CHI/8482172.png;Landon;Slaggert;84.0;Chicago Blackhawks;CHI;https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026;L;20252026;49;7;3;4;46;0.065217;0;0;0
8481726;https://assets.nhle.com/mugs/nhl/20252026/NYR/8481726.png;Adam;Edstrom;84.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;C;20252026;35;5;3;2;31;0.096774;0;0;0
8476822;https://assets.nhle.com/mugs/nhl/20252026/PHI/8476822.png;Luke;Glendening;41.0;Philadelphia Flyers;PHI;https://assets.nhle.com/logos/nhl/svg/PHI_light.svg;C;20252026;64;8;1;7;46;0.021739;0;0;0
8482623;https://assets.nhle.com/mugs/nhl/20252026/BUF/8482623.png;Josh;Dunne;44.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;C;20252026;32;4;1;3;27;0.037037;0;0;0
8480813;https://assets.nhle.com/mugs/nhl/20252026/MTL/8480813.png;Joe;Veleno;90.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;C;20252026;57;4;2;2;49;0.040816;0;0;0
8474567;https://assets.nhle.com/mugs/nhl/20252026/MIN/8474567.png;Zach;Bogosian;24.0;Minnesota Wild;MIN;https://assets.nhle.com/logos/nhl/svg/MIN_light.svg;D;20252026;41;6;2;4;30;0.066667;0;0;0
8481641;https://assets.nhle.com/mugs/nhl/20252026/COL/8481641.png;Joel;Kiviranta;94.0;Colorado Avalanche;COL;https://assets.nhle.com/logos/nhl/svg/COL_light.svg;L;20252026;45;9;3;6;41;0.073171;0;0;0
8476967;https://assets.nhle.com/mugs/nhl/20252026/COL/8476967.png;Brett;Kulak;27.0;Colorado Avalanche;COL;https://assets.nhle.com/logos/nhl/svg/COL_light.svg;D;20252026;76;11;1;10;85;0.011765;0;0;0
8482896;https://assets.nhle.com/mugs/nhl/20252026/BUF/8482896.png;Tyson;Kozak;48.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;C;20252026;42;4;2;2;27;0.074074;0;0;0
8482874;https://assets.nhle.com/mugs/nhl/20252026/SEA/8482874.png;Jacob;Melanson;63.0;Seattle Kraken;SEA;https://assets.nhle.com/logos/nhl/svg/SEA_light.svg;R;20252026;34;5;2;3;27;0.074074;0;0;0
8485493;https://assets.nhle.com/mugs/nhl/latest/8485493.png;David;Tomasek;86.0;;;;R;20252026;22;5;3;2;30;0.1;0;2;0
8483468;https://assets.nhle.com/mugs/nhl/20252026/BUF/8483468.png;Jiri;Kulich;20.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;C;20252026;12;5;3;2;20;0.15;0;0;0
8482758;https://assets.nhle.com/mugs/nhl/20252026/PIT/8482758.png;Ville;Koivunen;41.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;R;20252026;36;7;2;5;33;0.060606;1;4;0
8476867;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8476867.png;Brendan;Gaunce;16.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;C;20252026;25;6;2;4;29;0.068966;0;0;0
8478476;https://assets.nhle.com/mugs/nhl/20252026/DAL/8478476.png;Kyle;Capobianco;20.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;D;20252026;32;5;2;3;17;0.117647;0;0;0
8475763;https://assets.nhle.com/mugs/nhl/20252026/PIT/8475763.png;Kevin;Hayes;13.0;Pittsburgh Penguins;PIT;https://assets.nhle.com/logos/nhl/svg/PIT_light.svg;R;20252026;25;5;3;2;40;0.075;0;0;0
8482117;https://assets.nhle.com/mugs/nhl/20252026/BOS/8482117.png;Lukas;Reichel;75.0;Boston Bruins;BOS;https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026;L;20252026;27;8;3;5;22;0.136364;0;0;0
8478416;https://assets.nhle.com/mugs/nhl/20252026/TBL/8478416.png;Erik;Cernak;81.0;Tampa Bay Lightning;TBL;https://assets.nhle.com/logos/nhl/svg/TBL_light.svg;D;20252026;55;10;2;8;47;0.042553;0;0;0
8483395;https://assets.nhle.com/mugs/nhl/20252026/VAN/8483395.png;Arshdeep;Bains;13.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;L;20252026;28;5;1;4;18;0.055556;0;1;0
8474568;https://assets.nhle.com/mugs/nhl/20252026/BUF/8474568.png;Luke;Schenn;5.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;D;20252026;48;7;1;6;34;0.029412;0;0;0
8483499;https://assets.nhle.com/mugs/nhl/20252026/VAN/8483499.png;Liam;Ohgren;92.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;L;20252026;63;17;8;9;85;0.094118;0;0;0
8478413;https://assets.nhle.com/mugs/nhl/20252026/BUF/8478413.png;Jordan;Greenway;12.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;L;20252026;36;6;1;5;30;0.033333;0;0;0
8478399;https://assets.nhle.com/mugs/nhl/20252026/NJD/8478399.png;Jonas;Siegenthaler;71.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;D;20252026;76;13;0;13;57;0.0;0;0;0
8484210;https://assets.nhle.com/mugs/nhl/20252026/NYR/8484210.png;Gabe;Perreault;94.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;R;20252026;44;25;10;15;65;0.153846;3;6;0
8480878;https://assets.nhle.com/mugs/nhl/20252026/DAL/8480878.png;Nils;Lundkvist;5.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;D;20252026;50;10;3;7;46;0.065217;0;0;0
8480806;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8480806.png;Isac;Lundeström;21.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;C;20252026;63;12;4;8;52;0.076923;0;0;0
8480196;https://assets.nhle.com/mugs/nhl/20252026/WPG/8480196.png;Jacob;Bryson;78.0;Winnipeg Jets;WPG;https://assets.nhle.com/logos/nhl/svg/WPG_light.svg;D;20252026;45;7;2;5;18;0.111111;0;0;0
8484185;https://assets.nhle.com/mugs/nhl/20252026/CHI/8484185.png;Nick;Lardis;76.0;Chicago Blackhawks;CHI;https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026;L;20252026;36;14;9;5;51;0.176471;2;3;0
8484806;https://assets.nhle.com/mugs/nhl/20252026/SJS/8484806.png;Sam;Dickinson;6.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;D;20252026;65;13;1;12;70;0.014286;0;0;0
8477845;https://assets.nhle.com/mugs/nhl/20252026/WSH/8477845.png;Trevor;van Riemsdyk;57.0;Washington Capitals;WSH;https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg;D;20252026;63;12;2;10;38;0.052632;0;0;0
8478366;https://assets.nhle.com/mugs/nhl/20252026/ANA/8478366.png;Frank;Vatrano;77.0;Anaheim Ducks;ANA;https://assets.nhle.com/logos/nhl/svg/ANA_light.svg;R;20252026;48;8;4;4;77;0.051948;0;1;0
8483676;https://assets.nhle.com/mugs/nhl/20252026/OTT/8483676.png;Stephen;Halliday;83.0;Ottawa Senators;OTT;https://assets.nhle.com/logos/nhl/svg/OTT_light.svg;C;20252026;28;11;4;7;30;0.133333;0;3;0
8475760;https://assets.nhle.com/mugs/nhl/20252026/NJD/8475760.png;Nick;Bjugstad;72.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;C;20252026;55;9;6;3;74;0.081081;0;0;0
8482929;https://assets.nhle.com/mugs/nhl/20252026/TBL/8482929.png;Emil;Lilleberg;78.0;Tampa Bay Lightning;TBL;https://assets.nhle.com/logos/nhl/svg/TBL_light.svg;D;20252026;44;10;3;7;38;0.078947;0;0;0
8482148;https://assets.nhle.com/mugs/nhl/20252026/WSH/8482148.png;Hendrix;Lapierre;29.0;Washington Capitals;WSH;https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg;C;20252026;72;16;4;12;52;0.076923;0;0;0
8482166;https://assets.nhle.com/mugs/nhl/20252026/SJS/8482166.png;Shakir;Mukhamadullin;85.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;D;20252026;44;11;4;7;42;0.095238;0;0;0
8480727;https://assets.nhle.com/mugs/nhl/20252026/CGY/8480727.png;Zach;Whitecloud;28.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;D;20252026;72;13;2;11;63;0.031746;0;0;0
8478454;https://assets.nhle.com/mugs/nhl/20252026/PHI/8478454.png;Noah;Juulsen;47.0;Philadelphia Flyers;PHI;https://assets.nhle.com/logos/nhl/svg/PHI_light.svg;D;20252026;51;10;1;9;26;0.038462;0;0;0
8483464;https://assets.nhle.com/mugs/nhl/20252026/DET/8483464.png;Marco;Kasper;92.0;Detroit Red Wings;DET;https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026;C;20252026;75;17;8;9;120;0.066667;1;2;0
8476422;https://assets.nhle.com/mugs/nhl/20252026/CAR/8476422.png;Mike;Reilly;6.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;D;20252026;38;9;1;8;57;0.017544;0;0;0
8479520;https://assets.nhle.com/mugs/nhl/20252026/WSH/8479520.png;Brandon;Duhaime;22.0;Washington Capitals;WSH;https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg;L;20252026;77;9;4;5;58;0.068966;0;0;0
8476372;https://assets.nhle.com/mugs/nhl/20252026/PHI/8476372.png;Nick;Seeler;24.0;Philadelphia Flyers;PHI;https://assets.nhle.com/logos/nhl/svg/PHI_light.svg;D;20252026;74;8;2;6;89;0.022472;0;0;0
8479066;https://assets.nhle.com/mugs/nhl/20252026/CGY/8479066.png;Ryan;Lomberg;70.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;L;20252026;57;9;4;5;53;0.075472;0;0;0
8482095;https://assets.nhle.com/mugs/nhl/20252026/OTT/8482095.png;Tyler;Kleven;43.0;Ottawa Senators;OTT;https://assets.nhle.com/logos/nhl/svg/OTT_light.svg;D;20252026;70;18;3;15;90;0.033333;0;0;0
8483497;https://assets.nhle.com/mugs/nhl/20252026/SEA/8483497.png;Jani;Nyman;38.0;Seattle Kraken;SEA;https://assets.nhle.com/logos/nhl/svg/SEA_light.svg;R;20252026;26;6;4;2;31;0.129032;1;2;0
8484388;https://assets.nhle.com/mugs/nhl/20252026/UTA/8484388.png;Daniil;But;19.0;Utah Mammoth;UTA;https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026;L;20252026;29;7;3;4;43;0.069767;1;3;0
8476925;https://assets.nhle.com/mugs/nhl/20252026/VGK/8476925.png;Colton;Sissons;10.0;Vegas Golden Knights;VGK;https://assets.nhle.com/logos/nhl/svg/VGK_light.svg;C;20252026;61;11;6;5;70;0.085714;0;2;0
8480281;https://assets.nhle.com/mugs/nhl/20252026/STL/8480281.png;Alexey;Toropchenko;13.0;St. Louis Blues;STL;https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026;R;20252026;58;8;3;5;62;0.048387;0;0;0
8481593;https://assets.nhle.com/mugs/nhl/20252026/MTL/8481593.png;Jayden;Struble;47.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;D;20252026;53;12;2;10;20;0.1;0;0;0
8475220;https://assets.nhle.com/mugs/nhl/20252026/MIN/8475220.png;Marcus;Foligno;17.0;Minnesota Wild;MIN;https://assets.nhle.com/logos/nhl/svg/MIN_light.svg;L;20252026;52;12;7;5;59;0.118644;2;2;0
8483630;https://assets.nhle.com/mugs/nhl/20252026/SJS/8483630.png;Pavol;Regenda;84.0;San Jose Sharks;SJS;https://assets.nhle.com/logos/nhl/svg/SJS_light.svg;L;20252026;22;10;9;1;42;0.214286;4;4;0
8483678;https://assets.nhle.com/mugs/nhl/20252026/VAN/8483678.png;Elias;Pettersson;25.0;Vancouver Canucks;VAN;https://assets.nhle.com/logos/nhl/svg/VAN_light.svg;D;20252026;64;9;2;7;42;0.047619;0;0;0
8474189;https://assets.nhle.com/mugs/nhl/20252026/OTT/8474189.png;Lars;Eller;89.0;Ottawa Senators;OTT;https://assets.nhle.com/logos/nhl/svg/OTT_light.svg;C;20252026;62;14;5;9;66;0.075758;0;0;0
8477488;https://assets.nhle.com/mugs/nhl/20252026/NJD/8477488.png;Brett;Pesce;22.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;D;20252026;37;7;1;6;45;0.022222;0;0;0
8477810;https://assets.nhle.com/mugs/nhl/20252026/CGY/8477810.png;Joel;Hanley;44.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;D;20252026;68;7;0;7;43;0.0;0;0;0
8483513;https://assets.nhle.com/mugs/nhl/20252026/NSH/8483513.png;Reid;Schaefer;49.0;Nashville Predators;NSH;https://assets.nhle.com/logos/nhl/svg/NSH_light.svg;L;20252026;41;8;6;2;34;0.176471;0;0;0
8480829;https://assets.nhle.com/mugs/nhl/20252026/CAR/8480829.png;Jesperi;Kotkaniemi;82.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;C;20252026;37;9;2;7;38;0.052632;0;0;0
8476458;https://assets.nhle.com/mugs/nhl/20252026/CGY/8476458.png;Ryan;Strome;22.0;Calgary Flames;CGY;https://assets.nhle.com/logos/nhl/svg/CGY_light.svg;C;20252026;48;20;8;12;56;0.142857;1;2;1
8475714;https://assets.nhle.com/mugs/nhl/20252026/TOR/8475714.png;Calle;Jarnkrok;19.0;Toronto Maple Leafs;TOR;https://assets.nhle.com/logos/nhl/svg/TOR_light.svg;C;20252026;52;8;6;2;44;0.136364;0;0;0
8479982;https://assets.nhle.com/mugs/nhl/20252026/BUF/8479982.png;Conor;Timmins;21.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;D;20252026;36;7;0;7;39;0.0;0;0;0
8482765;https://assets.nhle.com/mugs/nhl/20252026/WPG/8482765.png;Isak;Rosen;27.0;Winnipeg Jets;WPG;https://assets.nhle.com/logos/nhl/svg/WPG_light.svg;R;20252026;31;9;5;4;27;0.185185;0;2;0
8477406;https://assets.nhle.com/mugs/nhl/20252026/EDM/8477406.png;Mattias;Janmark;13.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;C;20252026;43;8;1;7;24;0.041667;0;0;0
8476917;https://assets.nhle.com/mugs/nhl/20252026/NYI/8476917.png;Adam;Pelech;3.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;D;20252026;78;15;4;11;114;0.035088;0;0;0
8482482;https://assets.nhle.com/mugs/nhl/20252026/NSH/8482482.png;Adam;Wilsby;83.0;Nashville Predators;NSH;https://assets.nhle.com/logos/nhl/svg/NSH_light.svg;D;20252026;52;15;1;14;53;0.018868;0;0;0
8484160;https://assets.nhle.com/mugs/nhl/20252026/DET/8484160.png;Nate;Danielson;29.0;Detroit Red Wings;DET;https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026;C;20252026;28;7;2;5;31;0.064516;0;3;0
8476429;https://assets.nhle.com/mugs/nhl/20252026/NYI/8476429.png;Scott;Mayfield;24.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;D;20252026;76;14;2;12;67;0.029851;0;0;0
8477369;https://assets.nhle.com/mugs/nhl/20252026/NYI/8477369.png;Carson;Soucy;4.0;New York Islanders;NYI;https://assets.nhle.com/logos/nhl/svg/NYI_light.svg;D;20252026;72;12;5;7;60;0.083333;0;0;0
8478468;https://assets.nhle.com/mugs/nhl/20252026/VGK/8478468.png;Jeremy;Lauzon;5.0;Vegas Golden Knights;VGK;https://assets.nhle.com/logos/nhl/svg/VGK_light.svg;D;20252026;63;13;1;12;66;0.015152;0;0;0
8479371;https://assets.nhle.com/mugs/nhl/20252026/CBJ/8479371.png;Dante;Fabbro;15.0;Columbus Blue Jackets;CBJ;https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg;D;20252026;69;10;5;5;64;0.078125;0;0;0
8476438;https://assets.nhle.com/mugs/nhl/20252026/VGK/8476438.png;Brandon;Saad;20.0;Vegas Golden Knights;VGK;https://assets.nhle.com/logos/nhl/svg/VGK_light.svg;L;20252026;46;8;3;5;73;0.041096;0;0;0
8484230;https://assets.nhle.com/mugs/nhl/20252026/STL/8484230.png;Otto;Stenberg;28.0;St. Louis Blues;STL;https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026;C;20252026;29;9;2;7;27;0.074074;0;0;0
8481789;https://assets.nhle.com/mugs/nhl/20252026/NYR/8481789.png;Tye;Kartye;24.0;New York Rangers;NYR;https://assets.nhle.com/logos/nhl/svg/NYR_light.svg;L;20252026;59;18;6;12;51;0.117647;0;0;0
8476448;https://assets.nhle.com/mugs/nhl/20252026/VGK/8476448.png;William;Karlsson;71.0;Vegas Golden Knights;VGK;https://assets.nhle.com/logos/nhl/svg/VGK_light.svg;C;20252026;14;7;4;3;30;0.133333;1;1;0
8481607;https://assets.nhle.com/mugs/nhl/20252026/DET/8481607.png;Albert;Johansson;20.0;Detroit Red Wings;DET;https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026;D;20252026;76;9;2;7;57;0.035088;0;0;0
8479359;https://assets.nhle.com/mugs/nhl/20252026/BUF/8479359.png;Beck;Malenstyn;29.0;Buffalo Sabres;BUF;https://assets.nhle.com/logos/nhl/svg/BUF_light.svg;L;20252026;76;14;7;7;69;0.101449;0;0;0
8482178;https://assets.nhle.com/mugs/nhl/20252026/ANA/8482178.png;Ian;Moore;3.0;Anaheim Ducks;ANA;https://assets.nhle.com/logos/nhl/svg/ANA_light.svg;D;20252026;62;12;4;8;62;0.064516;0;0;0
8476873;https://assets.nhle.com/mugs/nhl/20252026/CAR/8476873.png;Mark;Jankowski;77.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;L;20252026;63;18;8;10;57;0.140351;0;2;0
8476872;https://assets.nhle.com/mugs/nhl/20252026/LAK/8476872.png;Scott;Laughton;21.0;Los Angeles Kings;LAK;https://assets.nhle.com/logos/nhl/svg/LAK_light.svg;C;20252026;58;18;12;6;83;0.144578;1;2;0
8481523;https://assets.nhle.com/mugs/nhl/20252026/MTL/8481523.png;Kirby;Dach;77.0;Montréal Canadiens;MTL;https://assets.nhle.com/logos/nhl/svg/MTL_light.svg;C;20252026;32;14;8;6;45;0.177778;0;2;0
8479324;https://assets.nhle.com/mugs/nhl/20252026/SEA/8479324.png;Ryan;Lindgren;55.0;Seattle Kraken;SEA;https://assets.nhle.com/logos/nhl/svg/SEA_light.svg;D;20252026;71;9;2;7;47;0.042553;0;0;0
8476474;https://assets.nhle.com/mugs/nhl/20252026/NJD/8476474.png;Stefan;Noesen;11.0;New Jersey Devils;NJD;https://assets.nhle.com/logos/nhl/svg/NJD_light.svg;R;20252026;38;7;3;4;52;0.057692;1;3;0
8479370;https://assets.nhle.com/mugs/nhl/20252026/NSH/8479370.png;Tyson;Jost;17.0;Nashville Predators;NSH;https://assets.nhle.com/logos/nhl/svg/NSH_light.svg;C;20252026;63;15;8;7;83;0.096386;0;0;0
8477947;https://assets.nhle.com/mugs/nhl/20252026/WSH/8477947.png;Sonny;Milano;15.0;Washington Capitals;WSH;https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg;L;20252026;31;8;4;4;34;0.117647;0;0;0
8476994;https://assets.nhle.com/mugs/nhl/20252026/FLA/8476994.png;Vinnie;Hinostroza;24.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;C;20252026;59;14;5;9;61;0.081967;0;2;0
8476278;https://assets.nhle.com/mugs/nhl/20252026/DAL/8476278.png;Colin;Blackwell;15.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;C;20252026;66;13;3;10;59;0.050847;0;0;0
8482062;https://assets.nhle.com/mugs/nhl/20252026/VGK/8482062.png;Cole;Smith;22.0;Vegas Golden Knights;VGK;https://assets.nhle.com/logos/nhl/svg/VGK_light.svg;R;20252026;58;11;7;4;66;0.106061;0;0;0
8480950;https://assets.nhle.com/mugs/nhl/20252026/DAL/8480950.png;Ilya;Lyubushkin;46.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;D;20252026;48;8;1;7;30;0.033333;0;0;0
8480003;https://assets.nhle.com/mugs/nhl/20252026/FLA/8480003.png;Jesper;Boqvist;70.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;C;20252026;67;11;3;8;54;0.055556;0;1;0
8480840;https://assets.nhle.com/mugs/nhl/20252026/DAL/8480840.png;Oskar;Bäck;10.0;Dallas Stars;DAL;https://assets.nhle.com/logos/nhl/svg/DAL_light.svg;C;20252026;67;11;5;6;38;0.131579;0;0;0
8478859;https://assets.nhle.com/mugs/nhl/20252026/FLA/8478859.png;Niko;Mikkola;77.0;Florida Panthers;FLA;https://assets.nhle.com/logos/nhl/svg/FLA_light.svg;D;20252026;68;11;3;8;68;0.044118;0;0;0
8477953;https://assets.nhle.com/mugs/nhl/20252026/EDM/8477953.png;Kasperi;Kapanen;42.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;R;20252026;36;16;8;8;59;0.135593;0;0;0
8482911;https://assets.nhle.com/mugs/nhl/20252026/CAR/8482911.png;Joel;Nystrom;64.0;Carolina Hurricanes;CAR;https://assets.nhle.com/logos/nhl/svg/CAR_light.svg;D;20252026;37;9;1;8;43;0.023256;0;0;0
8476879;https://assets.nhle.com/mugs/nhl/20252026/LAK/8476879.png;Cody;Ceci;5.0;Los Angeles Kings;LAK;https://assets.nhle.com/logos/nhl/svg/LAK_light.svg;D;20252026;76;9;1;8;56;0.017857;0;0;0
8476473;https://assets.nhle.com/mugs/nhl/20252026/EDM/8476473.png;Connor;Murphy;5.0;Edmonton Oilers;EDM;https://assets.nhle.com/logos/nhl/svg/EDM_light.svg;D;20252026;75;16;5;11;65;0.076923;0;0;0
8480043;https://assets.nhle.com/mugs/nhl/20252026/WSH/8480043.png;Timothy;Liljegren;27.0;Washington Capitals;WSH;https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg;D;20252026;46;11;1;10;38;0.026316;0;2;0
8479998;https://assets.nhle.com/mugs/nhl/20252026/LAK/8479998.png;Mikey;Anderson;44.0;Los Angeles Kings;LAK;https://assets.nhle.com/logos/nhl/svg/LAK_light.svg;D;20252026;74;19;4;15;58;0.068966;0;0;0
8480049;https://assets.nhle.com/mugs/nhl/20252026/WPG/8480049.png;Dylan;Samberg;54.0;Winnipeg Jets;WPG;https://assets.nhle.com/logos/nhl/svg/WPG_light.svg;D;20252026;60;14;1;13;78;0.012821;0;0;0
